IDMAEEDO;TIDO;NUDO;ENDO;SUENDO;SUDO;FEEMDO;FEULVEDO;KOFUDO;MODO;TIMODO;TAMODO;CAPRAD;CAPREX;VANEDO;VAIVDO;VABRDO;LILG;NULIDO;SULIDO;LUVTLIDO;BOSULIDO;KOFULIDO;PRCT;TICT;TIPR;NUSEPR;KOPRCT;UDTRPR;RLUDPR;CAPRCO1;CAPRAD1;CAPREX1;CAPRNC1;UD01PR;CAPRCO2;CAPRAD2;CAPREX2;CAPRNC2;UD02PR;PPPRNE;PPPRBR;VANELI;VABRLI;FEEMLI;FEERLI;PPPRPM;PPPRPMIFRS;LOGISTICA;ESLIDO;PPPRNERE1;PPPRNERE2;IDMAEDDO;FMPR;MRPR;ZONA;RUEN;RECAPRRE;PFPR;HFPR;MONTO;OCDO;NOKOPRCT;NOKOZO;NOSUDO;NOKOFU;NOKOFUDO;NOBOSULI;NOKOEN;NORUEN;NOMRPR;NOFMPR;NOPFPR;NOHFPR;DEVOL1;DEVOL2;STOCKFIS;LISTACOST;LISCOSMOD;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00002";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLNAT1";           1.00000;           1.00000;          12.00000;          12.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      191880.00000;      228337.00000;"09/10/2025";"09/10/2025";        7086.78046;        7086.67279;           0.00000;"C";       15990.00000;       15990.00000;     1665978.00000;"003";"";"";"10";0;"0002";"0005";      191880.00000;"14825";"STAIN POLIDECOR NATURAL GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00003";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLENC1";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      127920.00000;      152225.00000;"09/10/2025";"09/10/2025";        7780.64360;        7780.64361;           0.00000;"C";       15990.00000;       15990.00000;     1665979.00000;"003";"";"";"10";0;"0002";"0005";      127920.00000;"14825";"STAIN POLIDECOR ENCINA GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00004";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLPAR1";           1.00000;           1.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           4.00000;           4.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;       63960.00000;       76112.00000;"09/10/2025";"09/10/2025";        7247.94393;        7244.55798;           0.00000;"C";       15990.00000;       15990.00000;     1665980.00000;"003";"";"";"10";0;"0002";"0005";       63960.00000;"14825";"STAIN POLIDECOR PALO ROSA GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00005";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLALE1";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      127920.00000;      152225.00000;"09/10/2025";"09/10/2025";        7712.41548;        7736.55121;           0.00000;"C";       15990.00000;       15990.00000;     1665981.00000;"003";"";"";"10";0;"0002";"0005";      127920.00000;"14825";"STAIN POLIDECOR ALERCE GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00006";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLROB1";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      127920.00000;      152225.00000;"09/10/2025";"09/10/2025";        8345.47998;        8345.79558;           0.00000;"C";       15990.00000;       15990.00000;     1665983.00000;"003";"";"";"10";0;"0002";"0005";      127920.00000;"14825";"STAIN POLIDECOR ROBLE GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00007";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLARB1";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      127920.00000;      152225.00000;"09/10/2025";"09/10/2025";        8540.77557;        8540.77762;           0.00000;"C";       15990.00000;       15990.00000;     1665984.00000;"003";"";"";"10";0;"0002";"0005";      127920.00000;"14825";"STAIN POLIDECOR ARBOLEDA GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00008";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLVER2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";       10069.40975;       10070.08462;           0.00000;"C";       19400.00000;        4850.00000;     1665985.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR VERDE 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00009";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLNOG2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9711.35094;        9711.08199;           0.00000;"C";       19400.00000;        4850.00000;     1665986.00000;"003";"";"";"10";0;"0005";"";       29100.00000;"14825";"STAIN POLIDECOR NOGAL 1/4";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"IMPERMEABILIZANTES Y SELLADORE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00010";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLCAS2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";       10005.44706;       10005.44706;           0.00000;"C";       19400.00000;        4850.00000;     1665987.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR CASTAÑO 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00011";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113NEGRO02";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9215.47043;        9215.99689;           0.00000;"C";       19400.00000;        4850.00000;     1665988.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR NEGRO 1/4.";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00012";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLNAT2";           2.00000;           0.25000;           3.00000;           3.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       58200.00000;       69258.00000;"09/10/2025";"09/10/2025";        8909.95413;        8909.81149;           0.00000;"C";       19400.00000;        4850.00000;     1665989.00000;"003";"";"";"10";0;"0002";"0005";       58200.00000;"14825";"STAIN POLIDECOR NATURAL 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519541.00000;"FCV";"0000198331";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         100.00000;           0.00000;     1197960.00000;      227612.00000;     1425572.00000;"SI";"00013";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLCAO1";           1.00000;           1.00000;           8.00000;           8.00000;           0.00000;           0.00000;"GL";           8.00000;           8.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      127920.00000;      152225.00000;"09/10/2025";"09/10/2025";        8143.68850;        8133.05735;           0.00000;"C";       15990.00000;       15990.00000;     1665990.00000;"003";"";"";"10";0;"0002";"0005";      127920.00000;"14825";"STAIN POLIDECOR CAOBA GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519543.00000;"FCV";"0000198332";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;          24.00000;           0.00000;      116400.00000;       22116.00000;      138516.00000;"SI";"00001";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLCAO2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9879.10195;        9851.81192;           0.00000;"C";       19400.00000;        4850.00000;     1665991.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR CAOBA 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519543.00000;"FCV";"0000198332";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;          24.00000;           0.00000;      116400.00000;       22116.00000;      138516.00000;"SI";"00002";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLENC2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9546.32719;        9546.32703;           0.00000;"C";       19400.00000;        4850.00000;     1665992.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR ENCINA 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519543.00000;"FCV";"0000198332";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;          24.00000;           0.00000;      116400.00000;       22116.00000;      138516.00000;"SI";"00003";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLPAR2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9130.99180;        9130.99180;           0.00000;"C";       19400.00000;        4850.00000;     1665993.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR PALO ROSA 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519543.00000;"FCV";"0000198332";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;          24.00000;           0.00000;      116400.00000;       22116.00000;      138516.00000;"SI";"00004";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLALE2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";        9485.52406;        9491.96864;           0.00000;"C";       19400.00000;        4850.00000;     1665994.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14825";"STAIN POLIDECOR ALERCE 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00001";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLROB2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";       10169.62779;       10393.92913;           0.00000;"C";       19400.00000;        4850.00000;     1666002.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14826";"STAIN POLIDECOR ROBLE 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00002";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA113POLARB2";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4850.00000;        5771.50000;       29100.00000;       34629.00000;"09/10/2025";"09/10/2025";       10442.01744;       10442.01744;           0.00000;"C";       19400.00000;        4850.00000;     1666003.00000;"003";"";"";"10";0;"0002";"0005";       29100.00000;"14826";"STAIN POLIDECOR ARBOLEDA 1/4 GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"BARNICES";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00003";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106BLANCO1";           1.00000;           1.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           4.00000;           4.00000;           0.00000;           0.00000;"GL";       14490.00000;       17243.10000;       57960.00000;       68972.00000;"09/10/2025";"09/10/2025";        7939.06240;        7939.06236;           0.00000;"C";       14490.00000;       14490.00000;     1666004.00000;"003";"";"";"10";0;"0002";"";       57960.00000;"14826";"ANTICORROSIVO ESTRUCTURAL BLANCO GL.";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00004";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106NEGR001";           1.00000;           1.00000;          12.00000;          12.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"GL";       14490.00000;       17243.10000;      173880.00000;      206917.00000;"09/10/2025";"09/10/2025";        7410.32874;        7309.04523;           0.00000;"C";       14490.00000;       14490.00000;     1666005.00000;"003";"";"";"10";0;"0002";"";      173880.00000;"14826";"ANTICORROSIVO ESTRUCTURAL NEGRO GL.";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00005";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106GRIS001";           1.00000;           1.00000;           4.00000;           4.00000;           0.00000;           0.00000;"GL";           4.00000;           4.00000;           0.00000;           0.00000;"GL";       14490.00000;       17243.10000;       57960.00000;       68972.00000;"09/10/2025";"09/10/2025";        8089.72391;        8089.86221;           0.00000;"C";       14490.00000;       14490.00000;     1666006.00000;"003";"";"";"10";0;"0002";"";       57960.00000;"14826";"ANTICORROSIVO GRIS GL.";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00006";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106BLANC02";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4370.00000;        5200.30000;       26220.00000;       31202.00000;"09/10/2025";"09/10/2025";        9852.48214;        9852.48178;           0.00000;"C";       17480.00000;        4370.00000;     1666007.00000;"003";"";"";"10";0;"0002";"0003";       26220.00000;"14826";"ANTICORROSIVO ESTRUCTURAL BLANCO 1/4 GL.";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"OLEO OPACO";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00007";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106NEGRO02";           2.00000;           0.25000;           3.00000;           3.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"04";        4370.00000;        5200.30000;       52440.00000;       62404.00000;"09/10/2025";"09/10/2025";        9272.72537;        9146.00332;           0.00000;"C";       17480.00000;        4370.00000;     1666008.00000;"003";"";"";"10";0;"0002";"";       52440.00000;"14826";"ANTICORROISIVO ESTRUCTURAL NEGRO 1/4";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00008";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA106GRIS002";           2.00000;           0.25000;           1.50000;           1.50000;           0.00000;           0.00000;"GL";           6.00000;           6.00000;           0.00000;           0.00000;"04";        4370.00000;        5200.30000;       26220.00000;       31202.00000;"09/10/2025";"09/10/2025";        9564.66886;        9563.44891;           0.00000;"C";       17480.00000;        4370.00000;     1666009.00000;"003";"";"";"10";0;"0002";"";       26220.00000;"14826";"ANTICORROSIVO ESTRUCTURAL GRIS 1/4";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
      519545.00000;"FCV";"0000198333";"77143590-4";"";"004";"09/10/2025";"07/01/2026";"YCF";"$";"N";         951.45000;         102.00000;           0.00000;     1447340.00000;      274995.00000;     1722335.00000;"SI";"00009";"004";"37";"006";"BGB";0;"";"FPN";"";"PCA108NEGR001";           1.00000;           1.00000;          12.00000;          12.00000;           0.00000;           0.00000;"GL";          12.00000;          12.00000;           0.00000;           0.00000;"GL";       15990.00000;       19028.10000;      191880.00000;      228337.00000;"09/10/2025";"09/10/2025";        8337.02729;        8338.91618;           0.00000;"C";       15990.00000;       15990.00000;     1666010.00000;"003";"";"";"10";0;"0002";"";      191880.00000;"14826";"ESMALTE ANTICORROSIVO NEGRO GL";"";"PLANTA LAUTARO";"BARBARA GUTIERREZ";"YAZNA CAROLINA FERNANDEZ BRION";"PRODUCTOS TERMINADOS";"DOBLE R RETAIL LIMITADA";"FERRETERIAS";"";"PINTURAS FABRICACION PROPIA";"PINTURAS BASE SOLVENTE";"";           0.00000;           0.00000;           0.00000;"";           0.00000;
